Scholar ID,Gender,Black or African American,Hispanic or Latinx,Native Hawaiian or Pacific Islander,Asian,American Indian or Alaska Native,White,Family Income,Family Size,Federal Poverty Level Percentage,First Generation College Student,High School,High School Graduation Year,HS Unweighted GPA,HS Weighted GPA,Class Rank,Class Size,SAT Math,SAT Critical Reading,SAT Total,Scholar Status,Scholar Secondary Status,Last Renewal Date,Cohort,SA Cohort,Completed SA as Junior,Completed SA as Senior,# SA Cohorts,SA Chemistry,SA Computer Science,Scholar College,College Forbes Ranking,College Forbes Ranking 2018,Intended Major,Intended Major STEM?,College Graduation Year,# Years of College,# of College Terms,Current Major,Current Major Category,Current Major STEM?,Reported Total GPA,GPA - Freshman Year,GPA - Sophomore Year,GPA - Junior Year,GPA - Senior Year,GPA - Super Senior,College Degree Earned Type,Estimated Student Loans at Graduation,6 Months Post College: Employment Status,6 Months Post College: Graduate School
a017000001Pg8TZ,Female,0,0,0,1,0,0,34335,5,117,0,Orthopeadic Hospital Medical Magnet High School,2015,,4.6,1,180,770,620,2040,Scholar Alumni,,2019 Spring,2015,2015,0,1,1,0,0,Massachusetts Institute of Technology,5,4,ENGINEERING.: Engineering.,1,2019,4,6,Mechanical Engineering,Engineering,1,3.9,,,,,,B.S.,No Student Loans,,
a013900001ZF1QW,Male,0,0,0,1,0,0,25520,3,123,1,Orthopeadic Hospital Medical Magnet High School,2017,3.841,4.316,1,193,760,700,1460,Current Scholar,,2019 Spring,2017,2017,0,1,1,1,0,Massachusetts Institute of Technology,5,4,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biotechnology.,1,2021,4,3,Political Science and Government.,Social Sciences,0,3,,,,,,,,,
a013900001cC8YP,Male,0,1,0,0,0,0,16000,2,97,1,Renaissance High School-Arts,2019,4,4.33,,,,,1530,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Massachusetts Institute of Technology,5,4,ENGINEERING.,1,,,,,,,,,,,,,,,,
a013900001cC7xU,Male,0,1,0,0,0,0,40665,5,138,1,Long Branch High School,2019,4,4.16,2,397,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Massachusetts Institute of Technology,5,4,,0,,,,,,,,,,,,,,,,
a013900001cVXPh,Male,1,0,0,0,1,0,52000,2,316,1,Cathedral High School,2019,4,4.54,,120,,,1440,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Massachusetts Institute of Technology,5,4,ENGINEERING.,1,,,,,,,,,,,,,,,,
a017000001JTPB9,Male,0,1,0,0,0,0,58067,4,231,1,John C Fremont High School,2013,,4,,,580,650,1810,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Stanford University,2,3,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2017,4,13,General Biology,Biology,1,3.16,1.812,1.5,,,,B.S.,,,
a013900001YJKCB,Female,0,1,0,0,0,0,43134,5,147,1,Garey High School,2018,3.912,4.588,2,431,580,700,1280,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,Stanford University,2,3,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.",0,2022,4,2,Human Biology.,Biology,1,3.55,,,,,,,,,
a013900001YvwNK,Male,0,1,0,0,0,0,19645,3,95,1,Carson High School,2017,3.962,4.212,2,365,720,660,1380,Current Scholar,,2019 Fall,2017,2017,1,1,2,0,1,Stanford University,2,3,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2021,4,5,Computer Science.,Computer Science,1,3.73,,,,,,,,,
a013900001XRZUo,Female,0,1,0,0,0,0,79096,5,269,1,Venice High School,2017,3.889,4.139,27,437,730,670,1400,Current Scholar,,2019 Spring,2017,,0,0,0,0,0,Stanford University,2,3,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2021,4,4,Computer Science.,Computer Science,1,3.38,,,,,,,,,
a017000001JTP9q,Male,0,0,0,0,0,0,32180,4,128,1,Verbum Dei High School,2014,,4.18,,,580,590,1830,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,Stanford University,2,3,UNDECLARED.: Undeclared.,0,2018,4,10,Comparative Studies in Race and Ethnicity,Education,0,3.37,3.445,,,,,,,,
a013900001YKFr7,Male,0,1,0,0,0,0,38000,4,151,1,Lawndale High School,2018,3.807,4.548,3,561,800,680,1480,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,Stanford University,2,3,ENGINEERING.,1,2022,4,2,"Aerospace, Aeronautical and Astronautical Engineering.",Engineering,1,3.44,,,,,,,,,
a013900001WSyOS,Male,0,1,0,0,0,0,31681,3,152,1,Alliance Marc and Eva Stern Math and Science School,2016,3.73,4.25,3,167,630,650,1920,Current Scholar,,2019 Fall,2016,2016,1,1,2,1,0,Stanford University,2,3,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Molecular Biology.,1,2020,4,7,Bioengineering and Biomedical Engineering.,Engineering,1,3.01,,,,,,,,,
a013900001XRZoZ,Female,0,1,0,0,0,0,52300,7,137,1,Orthopeadic Hospital Medical Magnet High School,2017,3.906,4.131,3,192,760,630,1390,Current Scholar,,2019 Spring,2017,2017,1,1,2,0,1,Stanford University,2,3,PHYSICAL SCIENCES.: Physics.,1,2021,4,3,Mechanical Engineering.,Engineering,1,2.98,,,,,,,,,
a013900001YJIj3,Female,0,1,0,0,0,0,37112,3,179,1,Lawndale High School,2018,3.909,4.485,10,559,780,670,1450,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,Stanford University,2,3,ENGINEERING.,1,2022,4,3,Mechanical Engineering.,Engineering,1,3.17,,,,,,,,,
a017000001P6W5L,Female,0,1,0,0,0,0,50777,5,173,1,California Academy Of Mathematics And Science,2014,,4,,,700,760,2260,Scholar Alumni,,2018 Spring,2014,,1,0,1,0,0,Stanford University,2,3,UNDECLARED.: Undeclared.,0,2018,4,11,Earth Systems,Multi/Interdisciplinary Studies,0,3.64,4,,,,,B.S.,No Student Loans,,
a013900001WSyQv,Female,0,1,0,0,0,0,40743,4,162,1,Polytechnic School,2016,3.73,3.92,,,,,,Current Scholar,,2019 Spring,2016,,0,0,0,0,0,Stanford University,2,3,UNDECLARED.: Undeclared.,0,2020,4,6,Sociology.,Social Sciences,0,3.65,,,,,,,,,
a013900001cB7zX,Male,0,1,0,0,0,0,28320,6,84,1,Coral Gables Senior High School,2019,3.946,4.189,,850,,,,Current Scholar,,,2019,2018,1,0,1,0,0,Stanford University,2,3,,0,,,,,,,,,,,,,,,,
a013900001cA81W,Male,1,0,0,0,0,0,39184,6,116,1,Mount Michael Benedictine High School,2019,4,4.08,,,710,760,1470,Current Scholar,,2019 Fall,2019,2018,1,0,1,0,0,Stanford University,2,3,ENGINEERING.,1,,,,,,,,,,,,,,,,
a013900001cVXbf,Male,0,1,0,0,0,0,30000,2,182,0,Arrowhead Park Early College,2019,4,4.034,1,138,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Stanford University,2,3,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,1,,,,,,,,,,,,,,,,
a017000001JTPBX,Male,0,1,0,0,0,0,41873,7,110,1,El Rancho High School,2012,,3.3,,,,,,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Yale University,3,2,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.: Latin American Studies.",0,2016,4,8,Latin American Studies,Area Studies,0,3.7,3.29,3.49,3.67,,,B.A.,,,
a013900001WSy6k,Male,0,1,0,0,0,0,10990,3,53,1,John Marshall High School,2016,3.953,4.353,6,526,710,640,2000,Current Scholar,,2019 Fall,2016,2016,1,1,2,1,0,Yale University,3,2,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2020,4,7,Cell/Cellular and Molecular Biology.,Biology,1,3.2,,,,,,,,,
a017000001JTP3t,Male,0,0,1,1,0,0,16381,4,65,1,Schurr High School,2012,,4.08,,,780,800,2380,Scholar Alumni,,2015 Spring,2012,,0,0,0,0,0,Yale University,3,2,SOCIAL SCIENCES.: Political Science and Government.,0,2016,4,8,Management Science,Business,0,3.83,0,3.69,3.93,3.72,,B.A.,,,
a013900001WSyRy,Female,0,1,0,0,0,0,24872,3,120,1,Franscisco Bravo Medical  Magnet High School,2016,3.897,4.296,3,397,700,640,2040,Current Scholar,,2019 Fall,2016,,0,0,0,0,0,Yale University,3,2,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2020,4,6,Chemical Engineering.,Engineering,1,2.6,,,,,,,,,
a017000001JTOna,Male,0,1,0,0,0,0,16222,3,78,0,Alliance Marc and Eva Stern Math and Science School,2012,,4,,,730,640,2090,Scholar Alumni,,2016 Spring,2012,2012,0,1,1,0,0,Yale University,3,2,ENGINEERING.: Mechanical Engineering.,1,2016,4,8,Nursing,Health Professions,1,3.53,3.425,3.46,3.33,,,B.A.,No Student Loans,"Employed, full-time",Eventually
a017000001JTPAh,Male,0,1,0,0,0,0,48000,4,191,1,Loyola High School,2013,,4.4,,,610,750,2020,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Yale University,3,2,SOCIAL SCIENCES.: Political Science and Government.,0,2017,4,8,Economics,Social Sciences,0,3.4,3.33,3.26,,,,B.A.,,,
a017000001JTPBB,Male,0,0,0,0,0,0,,2,0,1,Loyola High School,2013,,4.04,,,650,800,2180,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Yale University,3,2,SOCIAL SCIENCES.: Political Science and Government.,0,2017,4,8,Geography,Social Sciences,0,3.67,3.59,3.67,,,,B.A.,,,
a017000001P6W5G,Female,1,0,0,0,0,0,65000,4,259,0,Archer School for Girls High School,2014,,4.4,,,740,640,2050,Scholar Alumni,,2018 Spring,2014,,1,0,1,0,0,Yale University,3,2,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2018,4,8,Sociology; Women's Gender and Sexuality Studies,Social Sciences,0,3.57,,,,,,,,,
a017000001JTP9r,Male,0,1,0,0,0,0,19200,5,65,1,Ramon C. Cortines High School of the Visual & Performing Arts,2014,,4.182,,,800,620,2070,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,Yale University,3,2,ENGINEERING.: Chemical Engineering.,1,2018,4,7,B.A. Chemistry,Physical Sciences,1,3.63,3.54,,,,,,,,
a013900001cVXa8,Female,1,0,0,0,0,0,17932,3,86,1,Democracy Prep Charter High School,2019,3.988,4.01,,70,,,,Current Scholar,,,2019,2018,1,0,1,0,0,Yale University,3,2,,0,,,,,,,,,,,,,,,,
a013900001c2j6f,Male,1,0,0,0,0,0,35750,2,217,1,Boston Latin School,2015,,0,,367,680,690,2090,Scholar Alumni,,2019 Spring,2015,2015,0,1,1,0,0,Harvard University,1,1,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2019,4,5,Molecular and Cellular Biology,Biology,1,3.47,,,,,,B.A.,No Student Loans,,
a017000001JTPA5,Male,1,0,0,0,0,0,43126,7,113,1,George Washington Preparatory High School,2014,,4.3,,,750,610,2070,Scholar Alumni,Did Not Renew,2014 Fall,2014,,0,0,0,0,0,Harvard University,1,1,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2018,4,4,Neurobiology,Biology,1,3.13,,,,,,,,,
a017000001JTP4W,Male,0,1,0,0,0,0,47419,5,161,0,Manual Arts Senior High School,2012,,4,,,680,580,1910,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Harvard University,1,1,SOCIAL SCIENCES.: Political Science and Government.,0,2016,4,8,Accounting,Business,0,3.05,2.626,2.889,3.332,,,B.A.,,,
a017000001JTOnc,Female,1,0,0,0,0,0,0,1,0,0,Middle College High School,2012,,4.2,,,690,610,2010,Scholar Alumni,,2016 Spring,2012,2012,0,1,1,0,0,Harvard University,1,1,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2016,4,9,"Business, Entrepreneurship, Organizations ; Education",Business,0,3.81,3.904,3.418,3.87,,,B.A.,No Student Loans,"Volunteer, service, or gap year program",Eventually
a017000001JTPBj,Female,0,0,0,1,0,0,48927,4,195,1,Benjamin Franklin High School,2013,,3.98,,,800,740,2340,Scholar Alumni,,2018 Spring,2013,,0,0,0,0,0,Harvard University,1,1,UNDECLARED.: Undeclared.,0,2018 W,4.5,8,Engineering,Engineering,1,3.73,3.835,3.723,,,,,,,
a017000001Q8JAV,Female,1,0,0,0,0,0,107858,5,367,1,St. Mary's Academy,2015,,4.43,1,75,770,760,2210,Scholar Alumni,,2019 Spring,2015,2015,0,1,1,0,0,Harvard University,1,1,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2019,4,7,History and Science,History,0,3.72,,,,,,B.A.,"Less than 5,000",,
a013900001c2j0O,Female,0,0,0,1,0,0,47871,4,191,0,Boston Latin School,2018,4,4.25,,30,,,,Current Scholar,,2019 Fall,2018,,0,0,0,0,0,Harvard University,1,1,HISTORY.,0,2022,4,2,History.,History,0,3.81,,,,,,,,,
a017000001JTOnh,Female,1,0,0,0,0,0,75837,4,302,1,Cleveland High School,2013,,4,,,610,650,1910,Scholar Alumni,,2013 Spring,2013,2013,0,1,1,0,0,Harvard University,1,1,ENGINEERING.: Engineering.,1,2017,4,8,Applied Mathematics,Math and Stats,1,3.4,3.665,3.5,,,,B.A.,,,
a013900001WSyLE,Male,0,1,0,0,0,0,27007,2,164,1,Animo Pat Brown Charter High School,2016,3.96,4.24,1,147,,,,Current Scholar,Did Not Renew,2017 Fall,2016,2016,0,1,1,0,0,Harvard University,1,1,PHYSICAL SCIENCES.: Physics.,1,2020,4,2,Applied Mathematics,Math and Stats,1,1.76,,,,,,,,,
a017000001JTOnR,Female,0,0,1,1,0,0,25150,3,121,0,Benjamin Franklin High School,2012,,4,,,650,680,2010,Scholar Alumni,,2017 Spring,2012,2012,0,1,1,0,0,Harvard University,1,1,UNDECLARED.: Undeclared.,0,2016,4,7,Applied Mathematics with an emphasis in Actuarial Science; Statistics,Math and Stats,1,3.3,3.334,3.418,3.78,,,B.A.,,,
a017000001JTP4Y,Male,1,0,0,0,0,0,60000,5,204,0,Los Angeles High School of the Arts,2012,,3.8,,,640,720,2000,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Harvard University,1,1,SOCIAL SCIENCES.: Political Science and Government.,0,2016,4,8,Geology,Physical Sciences,1,3.89,3.716,3.758,4,,,B.A.,,,
a017000001Q68Q1,Male,0,0,0,1,0,0,15000,2,91,1,New Open World Academy,2015,,4.66,1,57,770,670,2220,Scholar Alumni,,2019 Spring,2015,,0,0,0,0,0,Harvard University,1,1,SOCIAL SCIENCES.: Political Science and Government.,0,2019,5,7,Anthropology.,Social Sciences,0,3.7,,,,,,,,,
a017000001JTOn3,Female,0,1,0,0,0,0,0,3,0,1,Inglewood High School,2012,,4,,,640,650,1970,Scholar Alumni,,2016 Spring,2012,2012,0,1,1,0,0,Harvard University,1,1,LEGAL PROFESSIONS AND STUDIES.: Pre-Law Studies.,0,2016,4,7,Government,Social Sciences,0,3.31,3,3.121,3.668,,,B.A.,,,
a017000001JTPA3,Female,0,0,1,1,0,0,6485,2,39,1,Downtown Magnets High School,2014,,4.42,,,640,690,2090,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,Harvard University,1,1,SOCIAL SCIENCES.: Social Sciences.,0,2018,4,7,Social Studies,Social Sciences,0,3.7,3.667,,,,,B.A.,No Student Loans,,
a013900001cB8Ec,Male,1,1,0,0,0,0,46403,4,185,1,Jose Marti Mast 6-12 Academy,2019,3.6,4.5,,,690,640,1330,Current Scholar,Summer Academy,,2019,2018,1,1,2,0,0,Harvard University,1,1,,0,,,,,,,,,,,,,,,,
a013900001cVXdM,Male,1,0,0,0,0,0,19505,3,94,0,Boston Latin School,2019,3.67,3.75,,,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Harvard University,1,1,PHYSICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a013900001c98EF,Female,0,1,0,0,0,0,29246,6,87,1,Lennox Math Sci Tech Academy,2019,4,4.248,1,145,,,1280,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Harvard University,1,1,,0,,,,,,,,,,,,,,,,
a013900001cB8E8,Female,0,1,0,0,0,0,21234,3,102,1,Excel Academy Charter High School,2019,3.96,4.759,,,680,720,1400,Current Scholar,,,2019,2018,1,0,1,0,0,Harvard University,1,1,,0,,,,,,,,,,,,,,,,
a013900001cA8GI,Male,0,0,1,1,0,0,33234,6,99,1,Roybal Learning Center High School,2019,4,4.353,1,290,,,1160,Current Scholar,,2019 Fall,2019,2018,1,0,1,0,0,,,,LEGAL PROFESSIONS AND STUDIES.,0,,,,,,,,,,,,,,,,
a013900001hipZt,Non-Binary,1,0,0,0,1,1,56534,8,133,1,South Saint Paul Senior High School,2020,4,4.035,1,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,SOCIAL SCIENCES.: Political Science and Government.,0,,,,,,,,,,,,,,,,
a013900001iNhKx,Male,0,1,0,0,0,0,7431,3,36,1,Burbank Senior High School,2020,3.9,4.196,25,655,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,,,,,,,,,,,,,,,,
a013900001iNhHt,Male,0,0,0,1,0,0,59212,4,236,0,Claremont High School,2020,4,4.28,1,573,770,770,1540,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.: Accounting and Business/Management.",0,,,,,,,,,,,,,,,,
a013900001insIX,Male,0,1,0,1,0,1,25000,5,85,1,Coral Gables Senior High School,2020,3.91,5,2,854,600,650,1250,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,,,,,,,,,,,,,,,,
a013900001insII,Male,1,1,0,1,1,1,25000,5,85,1,Coral Gables Senior High School,2020,4,5,1,854,680,730,1410,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Bioengineering and Biomedical Engineering.,1,,,,,,,,,,,,,,,,
a013900001hjqKx,Male,1,0,0,0,0,0,18000,3,87,1,Lindblom Math and Science Academy,2020,3.89,4.89,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Civil Engineering.,1,,,,,,,,,,,,,,,,
a013900001insG7,Male,0,1,0,0,0,0,69053,9,148,1,Lynn Classical High School,2020,4,4.563,1,410,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Mechanical Engineering.,1,,,,,,,,,,,,,,,,
a013900001iOjSq,Male,0,0,0,0,0,1,0,5,0,1,Lynn Classical High School,2020,3.99,4.53,2,411,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,BIOLOGICAL AND BIOMEDICAL SCIENCES.:  Neuroscience.,1,,,,,,,,,,,,,,,,
a013900001iOjaV,Male,0,1,0,0,0,0,51799,6,154,1,The Laboratory School of Finance and Technology,2020,3.7,0,,95,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001imq9B,Male,1,0,0,0,0,0,45096,2,274,1,Uncommon Preparatory Charter High School,2020,4,4.41,,84,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Biomedical/Medical Engineering.,1,,,,,,,,,,,,,,,,
a013900001impsz,Male,1,0,0,0,0,0,32000,6,95,1,Democracy Prep Charter High School,2020,3.8,3.8,0,69,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,MATHEMATICS AND STATISTICS.: Applied Mathematics.,1,,,,,,,,,,,,,,,,
a013900001imq5Y,Male,0,1,0,0,0,0,28000,6,83,1,Durham School Of The Arts,2020,4,4.28,45,264,650,570,1220,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Mechanical Engineering.,1,,,,,,,,,,,,,,,,
a013900001insKE,Male,0,1,0,0,0,0,27315,6,81,1,Durham School Of The Arts,2020,3.76,4.07,96,264,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Architectural Engineering.,1,,,,,,,,,,,,,,,,
a013900001iNhID,Male,0,1,0,0,0,0,13153,3,63,1,Somerville High School,2020,4,4.65,2,307,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Environmental Biology.,1,,,,,,,,,,,,,,,,
a013900001hjqR0,Male,0,0,0,1,0,0,0,5,0,1,Charlestown High School,2020,3.9,4.75,2,205,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001insKY,Male,1,1,0,0,0,0,7608,3,37,1,New Mission High School,2020,3.79,4.89,5,80,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Mechanical Engineering.,1,,,,,,,,,,,,,,,,
a013900001iQoMf,Male,0,0,0,1,0,0,54708,4,218,1,Lynn English High School,2020,4,4.521,1,412,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001iOjcr,Male,1,0,0,0,0,0,21105,3,102,1,Boston Latin Academy,2020,3.92,4.48,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Bioengineering and Biomedical Engineering.,1,,,,,,,,,,,,,,,,
a013900001iNhPi,Male,1,0,0,0,0,0,43971,3,212,1,Academy Of The Pacific Rim Charter Public School,2020,3.89,4.5,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001iNhEB,Male,1,0,0,0,0,0,16087,6,48,0t Sure,North High School,2020,3.905,4.362,8,252,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,"ENGINEERING.: Mechatronics, Robotics, and Automation Engineering.",1,,,,,,,,,,,,,,,,
a013900001iOjd6,Male,1,0,0,0,0,0,48373,4,193,0,Norview High School,2020,4,4.235,,,760,750,1510,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,PHYSICAL SCIENCES.: Physical Chemistry.,1,,,,,,,,,,,,,,,,
a013900001hkss7,Male,1,0,0,0,0,1,13817,4,55,1,Alfred M. Barbe High School,2020,4,4.22,1,467,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,MATHEMATICS AND STATISTICS.: Mathematics.,1,,,,,,,,,,,,,,,,
a013900001hjqSg,Male,1,0,0,0,0,0,73927,4,295,1,Shiloh High School,2020,3.91,4,,,680,600,1280,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Mechanical Engineering.,1,,,,,,,,,,,,,,,,
a013900001hjqN8,Male,1,0,0,0,1,1,50154,4,200,1,West Career and Technical Academy,2020,3.932,4.507,40,320,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,NATURAL RESOURCES AND CONSERVATION.: Environmental Science.,1,,,,,,,,,,,,,,,,
a013900001hkt4F,Male,0,1,0,0,0,0,45905,4,183,1,Elk Grove High School,2020,4,4.66,0,450,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,SOCIAL SCIENCES.: Political Science and Government.,0,,,,,,,,,,,,,,,,
a013900001iNhDr,Male,0,0,0,1,0,1,19734,2,120,1,Haughton High School,2020,4,4.28,1,280,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Bioengineering and Biomedical Engineering.,1,,,,,,,,,,,,,,,,
a013900001iNhKn,Male,1,0,0,0,0,0,78953,5,268,0,Los Alamitos High School,2020,3.9,4,0,756,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001hkVNJ,Male,1,0,0,0,0,0,59339,5,202,1,Eastview High School,2020,3.858,4.381,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Medicine.,1,,,,,,,,,,,,,,,,
a013900001hkss2,Male,1,0,0,0,0,0,14000,4,56,0,Early College,2020,3.88,4.44,4,76,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,,,,,,,,,,,,,,,,
a013900001hipac,Male,1,0,0,0,0,0,25618,4,102,1,John Jay High School,2020,3.9,4.55,8,763,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Materials Engineering.,1,,,,,,,,,,,,,,,,
a013900001hipba,Male,1,0,0,0,0,0,10926,3,53,1,Overland High School,2020,4,4.581,1,628,680,610,1290,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Clinical Laboratory Science/Medical Technology/Technologist.,1,,,,,,,,,,,,,,,,
a013900001impyh,Male,0,1,0,0,0,1,14424,6,43,1,Sierra Vista High School,2020,3.82,4.41,,520,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,"ENGINEERING.: Aerospace, Aeronautical and Astronautical Engineering.",1,,,,,,,,,,,,,,,,
a013900001iNhKJ,Male,0,1,0,0,0,1,63068,4,251,1,Katella High School,2020,4,4.3,2,621,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001impmS,Male,0,1,0,0,0,0,52694,5,179,1,St. Mary's School,2020,3.99,3.99,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,,,,,,,,,,,,,,,,
a013900001iQoSY,Male,0,1,0,0,0,0,42739,5,145,1,Northfield Mount Hermon,2020,4,4.306,,,690,600,1290,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,ENGINEERING.: Electrical and Electronics Engineering,1,,,,,,,,,,,,,,,,
a013900001insDr,Male,1,0,0,0,0,0,32219,4,128,1,Elite Scholars Academy,2020,3.97,4.532,3,65,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry and Molecular Biology.,1,,,,,,,,,,,,,,,,
a013900001hjqDL,Male,1,0,0,0,0,0,38307,2,233,1,Engineering Science University Magnet School,2020,4,4.376,,,,,,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,,,,,,,,,,,,,,,,
a013900001impza,Male,0,1,0,0,0,0,0,3,0,1,Houston Academy for International Studies,2020,3.81,4.59,1,108,720,680,1400,Current Scholar,HS Junior,,2020,,0,0,0,0,0,,,,SOCIAL SCIENCES.: Political Science and Government.,0,,,,,,,,,,,,,,,,
